771012068;"Start Smarter: Girls Gotta Dance! With Ballerina Jen - Modern Ballet for Girls";2006;Unrated;;;;;;;
771012225;"StarGaze HD: Universal Beauty";2008;Unrated;63;;;;;;
771016796;StarLight;2008;Unrated;43;;;;;;
771028807;"Starting Line: Somebody's Gonna Miss Us";2009;Unrated;;;"The Starting Line";;;;
771033790;"Stars and Stripes";1940;Unrated;2;;;;;;
771200845;"StartupNation: Open for Business with the Sloan Brothers";2010;Unrated;;;;;;;
771219796;"Stars Of The Pharoahs";2003;Unrated;;;;;;;
771223743;"Stara skola kapitalizma (The Old School of Capitalism)";2010;Unrated;122;;"Rade Curcin";"Slobodan Djoric";"Maja Krek";;
771237873;"Starting at the Finish Line: The Coach Buehler Story";2010;Unrated;67;;;;;;
771246762;"Starting Out: The Making Of Jerzy Skolimowski's Deep End";2011;Unrated;75;;"Jane Asher";"John Moulder-Brown";"Jerzy Skolimowski";"Christopher Sandford";"Anthony Pratt"
771271239;"Stars In A Bright Sky";2012;Unrated;;;;;;;
771316153;"Stars 80";2012;Unrated;110;;;;;;
771318550;Stars;1959;Unrated;92;;"Sasha Krusharska";;;;
771318668;"Stare povesti ceske (Old Czech Legends)";2012;Unrated;91;;;;;;
771356494;"Stars Over Peoria";2013;Unrated;;;;;;;
771368912;"Starboard Light";2013;Unrated;79;;;;;;
771369728;"Starbuck-holger Meins";2001;Unrated;90;;"Frederic Rzewski";"David von Bernini";"Jasper Halfmann";"Konrad Bayer";"Jost Vobek"
9503;"Rainbow Brite and the Star Stealer";1985;G;85;;Bettina;"Patrick Fraley";"Peter Cullen";"Robbie Lee";"Andre Stojka"
156881813;"Pembalasan ratu pantai selatan (Lady Terminator) (Nasty Hunter) (Shooting Star)";1989;R;85;;"Barbara Constable";"Christopher Hart";"Claudia Rademaker";"Joseph McGlynn";
14368;"The Star Chamber";1983;R;149;;"Michael Douglas";"Hal Holbrook";"Yaphet Kotto";"Sharon Gless";"James B. Sikking"
14665;"The Star Maker (L'uomo delle stelle)";1995;R;120;;"Jane Alexander";"Antonella Attili";"Leo Gullotta";"Clelia Rondinella";"Franco Scaldati"
771221256;"Third Star";2010;Unrated;85;"BAFTA-winning short filmmaker Hattie Dalton makes an auspicious feature debut with this poignant but still screamingly funny paean to making the most of life while you still can. James invites his three closest friends to join him on a road trip to his favourite place in the world. Like many an impulsive group holiday, however, the undertaking proves fraught with practical difficulties, surreal encounters and emotionally ravaging revelations... With a vibrant, witty and insightful script by Vaughan Sivell, and a quartet of excellent lead performances from the UK's finest young actors, this is a moving, pertinent and unpredictable film, and a fantastic showcase of new and promising British film talent.";"Adam Robertson";"JJ Feild";"Hugh Bonneville";"Tom Burke";"Benedict Cumberbatch"
19424;"The Star";1952;Unrated;91;;"Bette Davis";"Sterling Hayden";"Natalie Wood";"Warner Anderson";"Minor Watson"
771203777;"Five Star Day";2010;Unrated;94;"Jake Gibson's (Cam Gigandet) horoscope forecasts a perfect Five Star Day the morning of his birthday. Little does he realize that what's foretold to be a flawless day, unfolds to be far less than stellar when Jake's world is turned upside down as all that could go wrong...does. Determined that Astrology has no legitimacy, Jake embarks on a journey to test the theory of Astrology by finding the three people born the same time and place as himself: Sarah Reynolds (Jena Malone), Yvette Montgomery (Brooklyn Sudano) and Wesley Henderson (Max Hartman). -- (C) Official Site";"Cam Gigandet";"Jena Malone";"Max Hartman";"Brooklyn Sudano";"Julianna Guill"
18470;"The Christmas Star";1986;Unrated;100;;"Rene Auberjonois";"Edward Asner";"Fred Gwynne";"Anthony Holland";"David Longworth"
19699;"The Tin Star";1957;Unrated;92;;"Henry Fonda";"Anthony Perkins";"Betsy Palmer";"Michael Ray";"Lee Van Cleef"
770802088;"Yau lung hei fung (Look for a Star)";2009;Unrated;117;;"Maria Cordero";"John Chiang";"Zhang Xinyi";"Dominic Lam";"Andy Lau"
22370;"Alicia Keys: From Start to Stardom";2013;Unrated;70;"This docudrama about the life of award-winning singer and songwriter Alicia Keys details how her eclectic taste in music helped produce her signature sound, and how she has also maintained a side career as an actress. ~ Perry Seibert, Rovi";"Alicia Keys";;;;
770792510;"Confessions of an Action Star";2005;Unrated;86;;"David Leitch";"Holmes Osborne";"Nathan Lee Graham";"Chris Palermo";"Lin Shaye"
771208076;"Lego Star Wars: The Quest for R2-D2";2009;Unrated;5;;;;;;
770675666;"Poco piu di un anno fa (Adored: Diary of a Porn Star)";2003;Unrated;105;;"Marco Filiberti";"Urbano Barberini";"Alessandra Acciai";"Rosalinda Celantano";"Francesca d'Aloja"
770670768;"Child Star: The Shirley Temple Story";2001;Unrated;88;;"Ashley Rose Orr";"Connie Britton";"Colin Friels";"Hinton Battle";"Emily Anne Hart"
771244824;"Robot Chicken: Star Wars Episode III";2010;Unrated;45;"The conclusion to the Robot Chicken: Star Wars trilogy of parody films.";"Seth Green";"Bob Bergen";"Rachel Leigh Cook";"Ahmed Best";"Zac Efron"
173521540;"Siu nin a Fu (The Kumite) (Star Runner)";2003;G;99;;"Vanness Wu";"Andy On";"Hyun-joo Kim";"Roy Chow";"You-Nam Wong"
17702;"Shaq's All Star Comedy Roast 2: Emmitt Smith";2003;Unrated;87;;"Dick Gregory";"Guy Torry";"Jamie Foxx";"Joe Torry";"Michael Colyar"
410027874;"Meghe Dhaka Tara (The Cloud-Capped Star)";2013;Unrated;152;"An annihilating tale of a woman who sacrifices herself completely to provide for her uncaring family.";"Anil Chatterjee";"Gyanesh Mukherjee";"Niranjan Roy";"Bijon Bhattacharya";"Supriya Choudhury"
770681549;"A Mock Time: A Star Trek Wedding";2007;Unrated;4;;"Patrick Coleman Duncan";"Heidi Schooler";;;
764946876;"9 Star Hotel (Malon 9 Kochavim)";2006;Unrated;78;;;;;;
770728367;"Amateur Porn Star Killer 2";2008;Unrated;80;;"Kai Lanette";"Shane Ryan";;;
770973970;"Confessions Of An Adult Film Star - Secrets";2005;Unrated;90;;"Nicole Sheridan";;;;
770670885;"Prelude: Dog Star Man";1964;Unrated;78;;"Stan Brakhage";;;;
770672995;"El Caballero del dragon (Star Knight) (The Knight of the Dragon)";1986;PG-13;91;;"Klaus Kinski";"Harvey Keitel";"Fernando Rey";"Maria Lamor";"Jose Vivo"
770814652;"Shaq & Cedric the Entertainer Present: All Star Comedy Jam";2009;Unrated;89;;"Aries Spears";"Cedric the Entertainer";"DeRay Davis";"Kevin Hart";"Shaquille O'Neal"
770937796;"Ultimate Trek: Star Trek's Greatest Moments";1999;Unrated;43;;"Jason Alexander";"Leonard Nimoy";"William Shatner";;
596937522;"Man Without a Star";1955;Unrated;89;;"Kirk Douglas";"Jeanne Crain";"William Campbell";"Claire Trevor";"Richard Boone"
770943396;"Mythology of Star Wars";1999;Unrated;57;;"Bill Moyers";"George Lucas";;;
771325443;"Lego Star Wars: The Empire Strikes Out";2013;G;;"Your favorite characters are back to save the galaxy in LEGO Star Wars: The Empire Strikes Out. The heroes of the Rebel Alliance including heroic Luke Skywalker, swaggering Han Solo and steadfast Princess Leia have no time to celebrate their victory over the Empire as a new Imperial threat arises. But as Jedi-in training Luke embarks on this next mission, he discovers that his celebrity status as a ""Death-Star-Blower-Upper"" can be a double-edged lightsaber when he's constantly mobbed by crazed fans. So much for secret missions! Meanwhile, Darth Vader and Darth Maul are locked in a hilarious ""Sith-ling"" rivalry as they compete for the Emperor's approval. It's an action-packed comic adventure that's out of this world!";"Anthony Daniels";"Brian Blessed";"Julian Glover";"Sam Witwer";"Kenneth Colley"
770674107;"Five Star Final";1931;Unrated;89;;"Edward G. Robinson";"Marian Marsh";"H.B. Warner";"Anthony Bushell";"George E. Stone"
771257896;"Lego Star Wars: The Padawan Menace";2011;Unrated;22;"A routine Jedi Academy field trip is turned into a rip-roaring comic adventure in LEGO Star Wars: The Padawan Menace. Tour guide Master Yoda leads a group of rambunctious Jedi younglings through Senate chambers when he senses a disturbance in the Force. Summoned to help save the Republic, he discovers that one of the younglings secretly boarded his ship...and has a taste for adventure! Meanwhile, C-3PO and R2-D2 are put in charge of the boisterous group and find themselves in over their heads. As the evil Sith prepare to wreak havoc, it's up to Yoda and the droids to ensure that their young charges aren't torn to bricks!";"Anthony Daniels";"Nika Futterman";"Tim Gaul";"Tom Kane";"R. Martin Klein"
465973008;"Laura's Star";2005;Unrated;75;;"Celine Vogt";"Sandro Iannotta";"Maximilian Artajo";"Brit Gulland";"Heinrich Schafmeister"
770673023;"VeggieTales: The Star of Christmas";1997;Unrated;;;"Dan Anderson";"Lisa Vischer";"Matthew Hodge";"Mike Nawrocki";"Phil Vischer"
351526635;"The Missing Star (La Stella che non c'e)";2006;Unrated;104;;"Sergio Castellitto";"Tai Ling";"Angelo Costabile";"Hiu Sun Ha";"Catherine Sng"
770674270;"A Hora da Estrela (Hour of the Star)";1985;Unrated;96;;"Marcelia Cartaxo";"Jose Dumont";"Tamara Taxman";"Fernanda Montenegro";"Umberto Magnani"
771359900;"My Lucky Star";2013;Unrated;114;"Directed by American helmer Dennie Gordon and produced by Ming Beaver Kwei, Second Chan, William Cheng, Ling Lucas and Zhang, the film is set for a limited release across the U.S. and Canada in major metro areas, including Boston, Chicago, Honolulu, Los Angeles, New York, San Francisco, Seattle, Toronto, Vancouver, and the Washington, D.C., area, with specific locations to be announced. (c) China Lion";"Ziyi Zhang";"Wang Lee Hom";"Terri Kwan";"Jack Kao";"Zheng Kai"
771015075;"Amateur Porn Star Killer 3D: Inside the Head";2008;Unrated;82;;"Regan Reese";"Elissa Dowling";"Jeff Dylan Graham";"Luke Y. Thompson";
771007840;"Chris Brown - A Star Is Born: Unauthorized";2008;Unrated;60;;"Chris Brown";;;;
771023479;"Alvin and the Chipmunks Go to the Movies: Star Wreck";2009;Unrated;;;"Janice Karman";"Nancy Cartwright";"Ross Bagdasarian Jr";;
22365;"Silent Star";1960;Unrated;93;;"Gunther Simon";"Ignacy Machowski";"Julius Ongewe";"Kurt Rackelmann";"Lucyna Winnicka"
770675373;"Lone Star";1951;Unrated;94;;"Clark Gable";"Ava Gardner";"Broderick Crawford";"Lionel Barrymore";"Beulah Bondi"
770677039;"The Pirates and the Prince (Star Wars Animated Adventures: Droids)";1997;Unrated;85;;"Anthony Daniels";"Donny Burns";;;
770684464;"Super Star";2008;Unrated;146;;"Kunal Khemu";"Tulip Joshi";"Aushima Sawhney";;
770679122;"Son of the Morning Star";1991;PG-13;186;;"Gary Cole";"Rosanna Arquette";"Dean Stockwell";"Stanley Anderson";"Edward Blatchford"
770794987;"My Stars (Mes stars et moi)";2007;Unrated;95;;"Catherine Deneuve";"Emmanuelle Beart";"Kad Merad";Rufus;"Melanie Bernier"
17670;"Slip N' Slide: All Star Weekend";2002;Unrated;60;;"Busta Rhymes";"Ed Lover";"Fat Joe";"Ja Rule";Jay-Z
770808811;"Hokuto no ken (Fist of the North Star)";1986;Unrated;110;;"Akira Kamiya";"Yuriko Yamamoto";"Kenji Utsumi";"Chikao Otsuka";"Toshio Furukawa"
770964552;"Justice League - Star Crossed: The Movie";2003;Unrated;68;;;;;;
770915284;"Journey's End: The Saga of Star Trek The Next Generation";1994;Unrated;51;;"Jonathan Frakes";"Marina Sirtis";;;
771217407;"Porn Star Zombies";;Unrated;80;;"Joshua Cameron";;;;
770980907;"Shirley Temple - The Biggest Little Star";1996;Unrated;91;;"Shirley Temple";;;;
770680411;"Cheng chong chui lui chai (The Romancing Star)";1987;Unrated;102;;"Yun-Fat Chow";"Eric Tsang";"Maggie Cheung";"Pak-cheung Chan";"Anthony Chan"
341816911;"Lucky Star";1929;Unrated;85;;"Charles Farrell";"Janet Gaynor";"Hedwiga Reicher";"Paul Fix";"Gloria Grey"
771315678;"Barbie: The Princess &amp; The Pop Star";2012;Unrated;76;"In this sparkling musical adventure, Barbie stars as Tori, the kind-hearted princess of Meribella who would rather sing and dance than perform her royal duties. When her favorite pop star Keira visits the kingdom, the girls discover they have much in common, including a magical secret that lets them look like one another. At first, swapping places seems like a great idea, until each girl realizes that the other's life isn't as easy as it seems! But Meribella also has a magical secret, and when it's stolen, the whole kingdom is put in danger. Will true friendship save the day? Filled with fantastic songs, fabulous fashions, and fun new friends, it's an exciting musical celebration that shows the best thing you can be is yourself!";"Kelly Sheridan";"Jennifer Waris";"Ashleigh Ball";"Tiffany Giardina";"Ellie King"
725921179;"Radio Star";2006;Unrated;115;;"Joong-Hoon Park";"Ahn Song-Gi";"Sung-kee Ahn";"Choi Jung-Yoon";"Jeong-yun Choi"
770703884;"My Lucky Star";2003;Unrated;94;;"Miriam Yeung Chin Wah";"Ronald Cheng";"Alex Fong";Anya;"Josie Ho"
770856139;"Shaquille O'Neal Presents: All Star Comedy Jam From Orlando";2012;Unrated;;"The best-selling comedy franchise returns and features some of the most raw and hilarious talent including: Capone (TV's ""Showtime at the Apollo""), Lil' Duval (TV's ""BET's Comicview""), Tony Roberts (Comedy Only in da Hood) and Jay Pharoah (TV's ""Saturday Night Live""). ""All Star Comedy Jam - Live from Orlando"" was filmed at Hard Rock Live, in front of a live audience during the All-Star Weekend in Orlando, FL.";Capone;"Lil Duval";"Tony Roberts";"Jay Pharoah";"Arnez J."
345816985;"Follow a Star";1959;Unrated;102;;"Norman Wisdom";"June Laverick";"Jerry Desmonde";"Hattie Jacques";"Richard Wattis"
770677845;"Columbo: Requiem for a Falling Star";1973;Unrated;70;;"Peter Falk";"Anne Baxter";"Kevin McCarthy";"Pippa Scott";"Mel Ferrer"
21804;"Captivating Star of Happiness (Zvezda plenitelnogo schastya)";1975;Unrated;167;;"Irina Kupchenko";"Alexei Batalov";"Natalya Bondarchuk";"Oleg Strizhenov";"Ewa Szykulska"
770931014;"Unauthorized Star Wars Story";1999;Unrated;62;;"Harrison Ford";"Mark Hamill";"Carrie Fisher";"George Lucas";
770785665;"...4 ...3 ...2 ...1 ...morte (Mission Stardust)(Mortal Orbit)(Operation Stardust)";1968;G;90;;"Lang Jeffries";"Essy Persson";"Gianni Rizzo";"Pinkas Braun";"Luis Davila"
770670644;"Hank Williams Jr. - A Star Spangled Country Party";;Unrated;;;;;;;
770881016;"From Star Wars to Jedi - The Making of a Saga";1983;Unrated;65;;"Mark Hamill";"Harrison Ford";"Alec Guinness";"David Prowse";"Billy Dee Williams"
771257897;"Lego Star Wars: Bombad Bounty";2010;Unrated;5;"The plot loosely follows that of the original trilogy. It was made as a follow-up to Lego Star Wars: The Quest for R2-D2 (2009). The story overlaps with the original Star Wars trilogy, while following a separate plotline starring Jar Jar Binks and Boba Fett. Similar to the director's two previous shorts, Lego Indiana Jones and the Raiders of the Lost Brick and Lego Star Wars: The Quest for R2-D2, the film also includes several inside-jokes that pay homage to the Star Wars series and the Indiana Jones films.";;;;;
771253123;"A Star Is Born";2015;Unrated;;"Clint Eastwood takes the directorial reigns on this update of this classic rise and fall story of instant fame amidst the entertainment industry. Will Fetters provides the script for the Warner Bros. production. ~ Jeremy Wheeler, Rovi";"Beyonce Knowles";;;;
771363300;"World War Z + Star Trek Into Darkness";2013;PG-13;;;;;;;
770846476;"Chris Brown: A Star Is Born: Unauthorized";2007;Unrated;;;"Chris Brown";;;;
770917736;"William Shatner's Star Trek Memories";1996;Unrated;86;;"William Shatner";"Leonard Nimoy";"James Doohan";"Walter Koenig";"DeForest Kelley"
770931024;"Gundam 0083: Stardust Memory 3 - Gundam, to the Sea of Stars";1991;Unrated;58;;;;;;
770683509;"Liu xing hu die jian (Killer Clans) (Shooting Star, Butterfly, Sword)";1976;Unrated;91;;"Fei Ai";"Kwok Kuen Chan";"Shen Chan";"Kang-Yeh Cheng";"Ping Chen"
770856104;"Grown Up Movie Star";2009;Unrated;95;;"Shawn Doyle";"Gwendolyn Edwards";"Jonny Harris";"Julia Kennedy";"Mark O'Brien"
770675836;"The Star of Bethlehem";2008;Unrated;63;;"Stephen Rashbrook";"Brian Cox";"Claire Foster";"Deirdre Good";"Phil Greetham"
770677857;"Taalla Pohjantahden alla (Here Under the Northern Star)";1969;Unrated;165;;"Aarno Sulkanen";"Titta Karakorpi";"Risto Taulo";;
770682456;"The Art Star and the Sudanese Twins";2007;PG;109;;"Vanessa Beecroft";"Greg Durkin";"Jeffrey Deitch";;
770884484;"Making of Star Wars and The Empire Strikes Back";;Unrated;100;;;;;;
770689306;"Bob Hope: Hollywood's Brightest Star";1996;Unrated;67;;"Hy Averback";"Bob Hope";"Larry Gelbart";;
770805081;"La Buena estrella (Lucky Star)";1997;Unrated;102;;"Antonio Resines";"Maribel Verdu";"Jordi Molla";"Elvira Minguez";"Ramon Barea"
770817261;"Falling Star";2009;Unrated;97;;"Adam Pascal";"Amy Davidson";"Tovah Feldshuh";"Natasha Lyonne";"Zoe Lister Jones"
771366090;"Beyond The Farthest Star";2014;PG-13;119;"A twist of fate brings the national spotlight to a forgotten Texas town and a once famous preacher has an opportunity to regain his former glory or seize one last chance to restore his fractured family. Narrated by his fifteen-year-old daughter, Beyond the Farthest Star tells the story of Pastor Adam Wells, a minister driven by the prospect of achieving greatness as the next nationally syndicated TV Evangelist who must decide whether to give up his opportunity at ""celebrity"" and, even his own life, in order to become something even greater... A loving husband and father to his wife and daughter.(c) Official Site";"Renee O'Connor";"Todd Terry";"Cherami Leigh";"William McNamara";"Andrew Prine"
653489146;"Hedy Lamarr: Secrets of a Hollywood Star";2006;Unrated;84;;"Hedy Lamarr";"Jan-Christopher Horak";"Lupita Tovar";"Hans Janitschek";"Marvin Paige"
770677764;"Earth Star Voyager";1988;Unrated;;;"Tom Breznahan";"Peter Donat";"Henry Kingi";"Margaret Langrick";"Brian McNamara"
770680412;"Jing zhuong zhui nu zi zhi er (The Romancing Star II)";1988;Unrated;93;;"Andy Lau";"Wan-Si Wong";"Carina Lau";"Jing Wong";"Eric Tsang"
770790292;"Callaway Went Thataway (The Star Said No)";1951;Unrated;81;;"Fred MacMurray";"Dorothy McGuire";"Howard Keel";"Jesse White";"Fay Roope"
769959054;"The Dark Knight";2008;PG-13;152;;"Christian Bale";"Heath Ledger";"Aaron Eckhart";"Michael Caine";"Maggie Gyllenhaal"
770681480;"Night at the Museum 2: Battle of the Smithsonian";2009;PG;105;;"Ben Stiller";"Amy Adams";"Robin Williams";"Ricky Gervais";"Owen Wilson"
770725806;Night;2006;Unrated;80;;"Byron C. Miller";"Faouzi Brahimi";"John Hardy";"Kelly Weaver";"Melanie Ginnett"
770990315;Night;2006;R;80;;"Melanie Ginnett";"Shawn LeTang";;;
771028766;Night;2010;Unrated;;;;;;;
512923951;"30 Days of Night";2007;R;113;;"Josh Hartnett";"Melissa George";"Danny Huston";"Ben Foster";"Mark Boone Jr."
381083824;"Night at the Museum";2006;PG;108;;"Ben Stiller";"Carla Gugino";"Dick Van Dyke";"Mickey Rooney";"Bill Cobbs"
770670992;"We Own the Night";2007;R;117;;"Joaquin Phoenix";"Mark Wahlberg";"Eva Mendes";"Robert Duvall";"Antoni Corone"
12490;"The Nightmare Before Christmas";1993;PG;76;;"Danny Elfman";"Chris Sarandon";"Catherine O'Hara";"William Hickey";"Glenn Shadix"
771349839;"Night At The Museum 3";2015;Unrated;;"Ben Stiller and director Shawn Levy return for more after-hours mayhem in this third outing of the successful Night at the Museum series. ~ Jeremy Wheeler, Rovi";"Ben Stiller";"Robin Williams";"Dan Stevens";;
770808107;"Date Night";2010;PG-13;107;"This action comedy tells the tale of mild-mannered married couple Phil (Steve Carell) and Claire (Tina Fey), who fear their relationship may be falling into a stale rut. During their weekly date night, they impetuously steal a dinner reservation, which leads to a case of mistaken identity. Turns out the reservation was for a pair of thieves, and now a number of unsavory characters want Phil and Claire killed. If they can survive a wacky life-threatening night, they may just rediscover the passion missing from their marriage. Directed by Shawn Levy, the film co-stars Mark Wahlberg, James Franco, and Kristen Wiig. ~ Perry Seibert, Rovi";"Steve Carell";"Tina Fey";"Mark Wahlberg";"Taraji P. Henson";"Jimmi Simpson"
248007565;"Talladega Nights: The Ballad of Ricky Bobby";2006;PG-13;110;;"Will Ferrell";"John C. Reilly";"Sacha Baron Cohen";"Gary Cole";"Michael Clarke Duncan"
770680887;"Prom Night";2008;PG-13;88;;"Brittany Snow";"Scott Porter";"Jessica Stroup";"Dana Davis";"Collins Pennie"
770785488;"A Nightmare on Elm Street";2010;R;96;"Platinum Dunes revives the Nightmare on Elm Street franchise with this reworking of slasher film legend Freddy Krueger, a deceased child killer who torments the dreams of the teenagers of Springwood, OH. Jackie Earle Haley picks up the killer's mantle from series veteran Robert Englund with the reboot from music-video director Samuel Bayer. ~ Jeremy Wheeler, Rovi";"Jackie Earle Haley";"Kyle Gallner";"Rooney Mara";"Katie Cassidy";"Thomas Dekker"
771323761;"About Last Night";2014;R;;"A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world. (c) Screen Gems";"Kevin Hart";"Michael Ealy";"Regina Hall";"Joy Bryant";"Christopher McDonald"
13850;"40 Days and 40 Nights";2002;R;95;;"Josh Hartnett";"Shannyn Sossamon";"Paulo Costanzo";"Stanley Anderson";"Mary Gross"
771359471;"Cold Comes The Night";2013;R;90;"A dangerous criminal Bryan Cranston) takes a desperate hotel owner (Alice Eve) and her young daughter (Ursula Parker) hostage in a last-ditch effort to retrieve his missing cash from a corrupt cop in this edge-of-your-seat thriller from writer/director Tze Chun (Children of Invention). ~ Jason Buchanan, Rovi";"Alice Eve";"Bryan Cranston";"Logan Marshall-Green";"Ursula Parker";"Leo Fitzpatrick"
771361628;"Best Night Ever";2014;R;82;"Bride-to-be Claire, her sister Leslie, fun-loving Zoe, and quirky new friend Janet set off to Las Vegas for a one-night bachelorette party that turns out to be more than they bargained for. A series of unexpected adventures including, getting kicked out of a strip club, being mugged and getting pummeled by the Las Vegas' reigning gelatin-wrestling champion, Veronica, rip them from the glitz and glamour of the Las Vegas strip and places them smack dab in Vegas' seedy underbelly. Determined to keep their bachelorette party dreams alive, the girls band together and embark on the wildest night in bachelorette party history. Fueled by sex and booze, this raunchy, riotously hilarious, out-of-control, blow-out is, for better or worse, all caught on tape. And is destined to go down as the Best Night Ever. (c) Magnolia";"Desiree Hall";"Samantha Colburn";"Eddie Ritchard";"Crista Flanagan";"Edwin Richard"
11186;"Adam Sandler's Eight Crazy Nights";2002;PG-13;76;;"Adam Sandler";"Jackie Titone";"Austin Stout";"Kevin Nealon";"Norm Crosby"
771355516;"Beware the Night";2015;Unrated;;"A cop and a priest team up on a case of demonic possession in this Screen Gems horror film. Scott Derrickson directs from a script he wrote with Paul Boardman. Eric Bana, Edgar Ramirez, and Olivia Munn star. ~ Jeremy Wheeler, Rovi";"Eric Bana";"Edgar Ramirez";"Olivia Munn";"Sean Harris";"Joel McHale"
771368984;"Live By Night";2015;Unrated;;"Ben Affleck writes, produces, and stars in this adaptation of Dennis Lehane's sprawling crime novel centering on the prodigal son of a prominent police chief, and his gradual descent into the criminal underworld. ~ Jason Buchanan, Rovi";"Ben Affleck";;;;
13117;"A Nightmare on Elm Street";1984;R;91;;"John Saxon";"Ronee Blakely";"Heather Langenkamp";"Amanda Wyss";"Nick Corri"
8572;"Good Night, And Good Luck";2005;PG;90;;"David Strathairn";"George Clooney";"Robert Downey Jr.";"Patricia Clarkson";"Frank Langella"
770682010;"Nights in Rodanthe";2008;PG-13;95;;"Richard Gere";"Diane Lane";"Christopher Meloni";"Viola Davis";"Becky Ann Baker"
248007524;"The Night Listener";2006;R;81;;"Robin Williams";"Toni Collette";"Bobby Cannavale";"Joe Morton";"Sandra Oh"
10213;"Friday Night Lights";2004;PG-13;117;;"Billy Bob Thornton";"Derek Luke";"Jay Hernandez";"Lucas Black";"Garrett Hedlund"
10262;"A Night at the Roxbury";1998;PG-13;83;;"Will Ferrell";"Chris Kattan";"Molly Shannon";"Dan Hedaya";"Richard Grieco"
14515;"A Nightmare on Elm Street 2 - Freddy's Revenge";1985;R;90;;"Mark Patton";"Kim Myers";"Robert Rusler";"Clu Gulager";"Hope Lange"
10470;"Dirty Dancing - Havana Nights";2004;PG-13;86;;"Diego Luna";"Romola Garai";"Sela Ward";"John Slattery";"Jonathan Jackson"
14104;"A Nightmare on Elm Street 3 - Dream Warriors";1987;R;96;;"Heather Langenkamp";"Patricia Arquette";"Laurence Fishburne";"Priscilla Pointer";"Craig Wasson"
13027;"Saturday Night Fever";1977;R;122;;"John Travolta";"Karen Lynn Gorney";"Barry Miller";"Joseph Cali";"Paul Pape"
771028776;"Fright Night";2011;R;101;"Senior Charlie Brewster (Anton Yelchin) finally has it all-he's running with the popular crowd and dating the hottest girl in high school. In fact, he's so cool he's even dissing his best friend Ed (Christopher Mintz-Plasse). But trouble arrives when an intriguing stranger Jerry (Colin Farrell) moves in next door. He seems like a great guy at first, but there's something not quite right-and everyone, including Charlie's mom (Toni Collette), doesn't notice. After witnessing some very unusual activity, Charlie comes to an unmistakable conclusion: Jerry is a vampire preying on his neighborhood. Unable to convince anyone that he's telling the truth, Charlie has to find a way to get rid of the monster himself in this revamp of the comedy-horror classic. -- (C) DreamWorks";"Anton Yelchin";"Colin Farrell";"Toni Collette";"David Tennant";"Imogen Poots"
14134;"Boogie Nights";1997;R;155;;"Mark Wahlberg";"Burt Reynolds";"Julianne Moore";"John C. Reilly";"Don Cheadle"
14462;"A Nightmare on Elm Street 4 - The Dream Master";1988;R;93;;"Robert Englund";"Lisa Wilcox";"Rodney Eastman";"Danny Hassel";"Andras Jones"
50375489;"Night of the Living Dead";1968;R;90;;"Judith O'Dea";"Russell Streiner";"Duane Jones";"Karl Hardman";"Keith Wayne"
14987;"A Nightmare on Elm Street 5 - The Dream Child";1989;R;89;;"Robert Englund";"Lisa Wilcox";"Kelly Jo Minter";"Danny Hassel";"Joe Seely"
19049986;"Night Watch (Nochnoi Dozor)";2004;R;114;;"Konstantin Khabensky";"Vladimir Menshov";"Valery Zolotukhin";"Maria Poroshina";"Galina Tyunina"
771208380;"Shark Night 3D";2011;PG-13;85;"Arriving by boat at her family's Louisiana lake island cabin, Sara (Sara Paxton) and her friends quickly strip down to their swimsuits for a weekend of fun in the sun. But when star football player Malik (Sinqua Walls) stumbles from the salt-water lake with his arm torn off, the party mood quickly evaporates. Assuming the injury was caused by a freak wake-boarding accident, the group realizes they have to get Malik to a hospital on the other side of the lake, and fast. But as they set out in a tiny speedboat, the college friends discover the lake has been stocked with hundreds of massive, flesh-eating sharks! As they face one grisly death after another, Sara and the others struggle desperately to fend off the sharks, get help and stay alive long enough to reach the safety of dry land. -- (C) Relativity Media";"Dustin Milligan";"Sara Paxton";"Sinqua Walls";"Alyssa Diaz";"Joel David Moore"
10418;"A Midsummer Night's Dream";1999;PG-13;116;;"Kevin Kline";"Michelle Pfeiffer";"Rupert Everett";"Stanley Tucci";"Calista Flockhart"
13005;"Night of the Living Dead";1990;R;92;;"Tony Todd";"Patricia Tallman";"Tom Towles";"McKee Anderson";"William Butler"
9421;"A Hard Day's Night";1964;G;90;;"John Lennon";"Paul McCartney";"George Harrison";"Ringo Starr";"Wilfrid Brambell"
770804864;"Night Train";2008;R;91;;"Danny Glover";"Steve Zahn";"Leelee Sobieski";"Matthias Schweighofer";"Geoff Bell"
